clienti_ID,prodotto_ID,quantita,data
3411,11,62,2025-04-08
2918,5,77,2025-06-30
2300,17,28,2025-04-18
501,6,61,2025-01-22
1931,19,60,2025-07-12
3907,10,82,2025-03-10
2827,9,79,2025-03-21
2524,15,93,2025-08-01
4065,8,28,2025-08-27
4644,14,7,2025-09-16
843,6,85,2025-07-16
4505,7,67,2025-09-11
1387,14,70,2025-06-23
4543,10,5,2025-05-01
4435,4,66,2025-05-20
4718,5,89,2025-05-04
3468,9,73,2025-10-07
3360,15,41,2025-10-12
1681,4,86,2025-01-31
3072,16,74,2025-11-17
3620,7,3,2025-03-21
656,13,3,2025-02-16
4282,6,76,2025-07-29
4724,18,3,2025-04-02
1558,18,73,2025-12-04
1386,8,79,2025-12-19
962,18,84,2025-12-31
3366,16,65,2025-02-16
1471,7,66,2025-09-27
4134,2,39,2025-05-13
3258,8,59,2025-12-28
1274,15,68,2025-03-11
2101,14,3,2025-09-28
2758,18,3,2025-12-27
56,7,22,2025-09-20
1263,3,25,2025-12-04
4168,7,92,2025-11-01
832,12,62,2025-12-31
4139,7,6,2025-07-30
3947,5,41,2025-08-10
2406,17,48,2025-01-19
1813,9,95,2025-05-17
3941,18,42,2025-08-22
355,13,17,2025-01-31
2599,16,6,2025-01-10
3759,4,12,2025-02-05
2852,5,88,2025-03-02
200,13,98,2025-08-22
3165,6,2,2025-06-23
3954,3,95,2025-01-20
766,14,63,2025-03-14
4819,5,19,2025-09-27
1901,5,51,2025-08-12
48,1,37,2025-01-04
995,8,51,2025-05-01
396,10,15,2025-12-05
1589,13,91,2025-12-07
2647,16,71,2025-07-09
2534,17,17,2025-06-30
1668,18,58,2025-12-10
3427,19,80,2025-11-29
3978,4,95,2025-02-06
2162,6,66,2025-01-19
1455,6,42,2025-10-17
3153,1,70,2025-08-02
4017,9,64,2025-07-23
62,11,97,2025-06-17
3051,6,75,2025-08-30
766,18,70,2025-06-10
3308,19,46,2025-10-15
4293,5,31,2025-07-24
1881,16,80,2025-02-05
2056,9,83,2025-02-26
3988,19,71,2025-01-01
2611,2,55,2025-08-28
2560,18,76,2025-08-13
1982,12,24,2025-06-10
4433,16,88,2025-03-28
4076,18,9,2025-10-02
2059,9,37,2025-11-14
4797,9,42,2025-12-08
1530,3,34,2025-08-10
681,2,83,2025-01-31
2821,18,45,2025-12-24
4614,3,49,2025-09-22
3299,16,90,2025-03-28
1114,10,67,2025-04-25
2747,5,42,2025-09-11
2999,12,67,2025-06-09
4,15,32,2025-09-22
438,8,66,2025-08-03
542,7,5,2025-04-12
3725,3,3,2025-05-29
2315,16,15,2025-04-03
4079,18,78,2025-01-31
1545,11,12,2025-03-15
2786,14,20,2025-06-30
4041,1,74,2025-04-18
4810,12,39,2025-12-12
4665,9,25,2025-03-14
3093,6,22,2025-12-25
4565,7,89,2025-06-23
4743,2,49,2025-05-26
1988,19,84,2025-10-22
4973,18,2,2025-03-31
2686,11,86,2025-05-04
946,16,84,2025-11-28
4082,15,82,2025-03-06
287,7,48,2025-02-13
2325,18,15,2025-06-04
1828,18,41,2025-11-16
1058,14,17,2025-09-14
3577,13,51,2025-09-13
1153,19,88,2025-08-15
3709,9,96,2025-03-11
2733,16,78,2025-09-11
3608,19,53,2025-11-18
957,15,81,2025-12-20
1198,17,56,2025-12-07
2883,12,93,2025-11-10
1506,7,47,2025-06-06
4152,14,36,2025-10-25
380,10,65,2025-12-29
4195,13,31,2025-07-30
1602,5,73,2025-08-24
4409,15,5,2025-07-03
1394,12,3,2025-05-07
201,13,96,2025-10-18
4338,16,59,2025-04-18
425,9,92,2025-01-06
2381,17,52,2025-04-02
1430,3,61,2025-09-28
3192,12,71,2025-12-06
1619,5,24,2025-03-12
3143,7,96,2025-06-06
3302,8,68,2025-03-26
3771,10,1,2025-03-11
3718,4,27,2025-12-12
630,15,64,2025-06-29
2073,15,36,2025-11-17
3762,14,68,2025-04-03
1752,15,5,2025-08-06
1365,5,62,2025-08-01
1360,15,69,2025-06-16
2669,2,63,2025-01-26
4857,18,56,2025-02-22
3903,4,86,2025-01-19
2988,9,61,2025-08-19
4494,8,74,2025-10-29
1252,4,15,2025-11-26
3726,14,92,2025-11-27
4207,9,23,2025-08-21
4771,19,8,2025-12-19
3886,19,55,2025-12-24
2704,4,1,2025-11-21
247,13,54,2025-05-01
4730,6,32,2025-10-30
3145,16,93,2025-06-23
3214,7,36,2025-04-13
3805,8,43,2025-08-07
2857,16,33,2025-10-20
464,1,75,2025-07-10
2662,11,70,2025-10-21
1847,13,51,2025-10-02
2721,6,65,2025-02-26
55,15,49,2025-02-27
142,5,18,2025-05-29
2796,19,83,2025-05-10
4995,3,54,2025-05-02
3974,13,51,2025-10-05
3373,11,86,2025-11-14
613,3,29,2025-01-19
537,8,70,2025-05-19
2216,12,82,2025-07-14
2739,15,52,2025-05-19
2656,4,47,2025-05-04
1107,3,55,2025-03-11
2999,17,48,2025-06-25
4558,4,71,2025-11-06
3765,4,81,2025-04-29
2889,9,61,2025-11-07
4045,4,56,2025-08-13
2390,16,86,2025-04-13
3858,5,16,2025-09-18
1894,13,81,2025-01-20
94,1,40,2025-01-14
2558,1,89,2025-05-14
3625,9,24,2025-05-03
3352,9,42,2025-08-24
70,11,1,2025-06-03
778,15,68,2025-07-13
1824,2,93,2025-05-29
4511,12,62,2025-04-21
1965,18,17,2025-04-28
4890,15,87,2025-08-11
3288,3,70,2025-03-11
3326,2,75,2025-03-29
2538,18,53,2025-03-10
2281,14,67,2025-01-28
3292,13,99,2025-12-29
4705,17,37,2025-04-02
1227,3,1,2025-07-16
2637,18,93,2025-07-28
4037,10,18,2025-07-04
4050,19,24,2025-06-26
1405,7,54,2025-07-18
1685,11,54,2025-09-14
4197,4,66,2025-03-28
2289,14,13,2025-09-16
3954,9,75,2025-04-10
4926,10,76,2025-12-04
3409,10,36,2025-07-30
4155,9,47,2025-05-17
3962,12,70,2025-01-31
3793,18,46,2025-04-10
4201,10,58,2025-12-09
2114,11,64,2025-07-02
1159,8,60,2025-10-16
909,16,41,2025-08-11
3208,19,95,2025-11-14
4173,10,12,2025-08-09
2702,17,71,2025-01-27
422,16,83,2025-10-13
1693,12,54,2025-05-25
872,5,91,2025-04-07
1915,19,69,2025-03-23
3444,2,47,2025-06-23
4012,11,64,2025-08-14
4554,16,92,2025-12-10
4149,1,4,2025-06-27
526,1,91,2025-06-02
4192,17,5,2025-07-28
3934,6,98,2025-11-20
2053,19,54,2025-10-08
182,3,97,2025-07-10
945,1,52,2025-10-15
1224,13,34,2025-06-27
3595,19,57,2025-07-17
2695,8,58,2025-03-14
630,8,82,2025-10-07
2295,3,79,2025-01-20
793,18,84,2025-11-16
3808,8,44,2025-06-22
935,1,5,2025-04-04
2323,1,92,2025-10-08
4952,5,66,2025-01-29
3046,6,98,2025-07-21
2141,5,61,2025-10-22
1686,5,28,2025-08-12
4924,14,16,2025-08-31
1513,12,55,2025-02-10
4188,19,98,2025-12-21
909,9,38,2025-01-22
609,2,50,2025-07-15
2806,9,26,2025-04-08
1914,17,34,2025-05-07
4744,5,79,2025-04-20
986,14,24,2025-11-25
2031,6,93,2025-09-13
1320,4,51,2025-09-06
4713,7,41,2025-05-14
2988,12,70,2025-09-20
2790,6,92,2025-07-07
12,3,68,2025-07-30
1445,6,6,2025-03-22
2136,17,66,2025-10-28
2216,11,66,2025-10-11
2234,11,75,2025-02-27
127,4,10,2025-01-29
1308,12,56,2025-04-16
1431,19,62,2025-08-16
4995,14,52,2025-07-05
423,2,20,2025-07-03
1488,15,39,2025-10-02
3878,14,11,2025-04-20
1460,7,55,2025-11-25
1003,14,38,2025-12-20
1114,8,58,2025-08-01
2887,15,73,2025-12-30
3630,3,82,2025-07-03
3971,11,99,2025-08-26
3344,3,15,2025-02-13
1945,9,62,2025-08-20
3264,8,98,2025-10-18
2943,13,67,2025-01-15
3916,8,36,2025-07-23
2162,5,71,2025-09-09
1848,2,46,2025-11-07
4021,10,51,2025-05-02
2447,11,9,2025-10-12
2487,17,36,2025-07-04
506,11,58,2025-03-17
4391,2,77,2025-04-04
3468,12,50,2025-01-23
1160,17,90,2025-08-27
810,10,55,2025-10-07
1145,18,48,2025-11-18
737,13,46,2025-08-22
4703,12,80,2025-02-12
1374,4,17,2025-03-27
1131,7,90,2025-11-02
1094,16,54,2025-03-20
2365,7,35,2025-04-05
2436,9,80,2025-10-20
2155,15,83,2025-12-27
1479,13,6,2025-05-28
1936,16,91,2025-10-27
1946,10,59,2025-10-22
4579,9,48,2025-09-20
3745,13,45,2025-10-04
4200,14,45,2025-06-27
1140,8,99,2025-01-25
1131,6,59,2025-09-28
4307,10,4,2025-07-18
935,17,49,2025-04-10
892,16,43,2025-12-03
489,14,34,2025-02-24
4150,16,50,2025-06-26
3550,5,54,2025-02-24
66,2,47,2025-12-29
1248,15,37,2025-07-21
219,19,70,2025-05-14
1953,15,98,2025-05-05
2991,2,86,2025-08-06
3343,4,93,2025-12-28
1028,12,52,2025-03-14
1964,18,11,2025-07-28
1843,12,45,2025-09-15
4062,4,21,2025-07-27
1151,8,54,2025-04-18
4569,6,75,2025-07-02
4538,16,59,2025-11-12
4469,1,98,2025-01-22
10,7,3,2025-01-15
2418,15,99,2025-12-11
526,3,98,2025-04-13
654,1,53,2025-01-04
3014,1,95,2025-07-21
1033,12,92,2025-01-05
3865,1,12,2025-10-14
3948,11,11,2025-09-15
2442,7,84,2025-02-23
3572,10,43,2025-01-08
3456,13,82,2025-10-17
2459,3,58,2025-05-09
2188,1,23,2025-12-03
3209,7,99,2025-06-11
961,17,22,2025-04-19
1094,12,13,2025-09-05
213,4,30,2025-01-05
2134,10,21,2025-04-27
490,14,16,2025-09-02
4532,11,60,2025-01-27
3226,10,1,2025-02-16
1723,7,2,2025-10-16
4738,8,66,2025-07-20
973,12,90,2025-12-25
997,9,92,2025-04-08
1505,10,93,2025-03-19
406,2,65,2025-12-12
4685,19,85,2025-05-15
677,17,68,2025-10-20
885,9,88,2025-09-13
3108,5,15,2025-07-15
873,7,48,2025-10-31
150,2,95,2025-08-21
3043,2,80,2025-08-31
1576,15,32,2025-09-11
2522,6,91,2025-04-28
2765,18,18,2025-01-25
255,12,92,2025-01-23
2419,9,91,2025-11-17
4834,7,16,2025-01-18
224,15,5,2025-03-09
3378,16,2,2025-08-23
1788,8,10,2025-06-03
2568,15,45,2025-04-30
1595,14,53,2025-09-11
905,6,10,2025-02-17
3458,14,15,2025-07-24
2168,10,72,2025-09-10
66,2,31,2025-08-06
320,4,13,2025-01-02
3455,16,78,2025-10-01
2314,14,64,2025-01-24
1125,11,85,2025-01-10
2393,16,59,2025-01-09
4260,15,86,2025-09-13
4911,11,93,2025-11-14
2614,12,66,2025-12-16
2121,10,21,2025-11-23
4942,17,95,2025-12-10
3773,14,3,2025-08-31
335,14,39,2025-08-21
625,6,19,2025-04-24
285,7,20,2025-02-27
2368,12,52,2025-05-25
1673,1,13,2025-01-16
4517,13,73,2025-10-10
2308,8,12,2025-07-11
579,7,71,2025-05-27
980,9,74,2025-03-19
4475,5,16,2025-06-20
3975,6,95,2025-02-14
1045,12,36,2025-12-23
3941,14,8,2025-06-28
1725,13,14,2025-04-28
2720,2,29,2025-10-25
1729,11,16,2025-05-22
4859,13,70,2025-01-28
4925,16,92,2025-10-28
41,5,88,2025-07-26
4467,18,3,2025-08-26
92,3,45,2025-02-18
2803,7,69,2025-02-24
2493,13,21,2025-05-22
3510,17,15,2025-11-22
3726,5,76,2025-01-07
3456,15,37,2025-04-18
3282,13,54,2025-04-17
3113,14,84,2025-01-03
4051,13,71,2025-05-08
4995,13,32,2025-04-12
4505,11,18,2025-06-12
161,6,77,2025-03-30
1176,3,16,2025-08-20
3505,12,80,2025-03-19
1161,16,53,2025-03-19
3020,13,67,2025-12-10
346,7,41,2025-12-07
1192,10,82,2025-03-02
466,10,70,2025-01-15
1939,10,27,2025-09-21
2987,18,54,2025-01-28
2765,12,71,2025-12-23
4993,6,15,2025-07-02
2960,18,46,2025-10-15
2188,9,81,2025-04-29
2187,9,74,2025-08-25
3543,11,56,2025-01-27
4102,9,58,2025-07-16
162,1,20,2025-04-02
805,7,32,2025-09-07
4657,10,41,2025-11-29
2525,7,44,2025-11-14
870,6,11,2025-04-17
850,9,18,2025-08-12
1506,13,50,2025-02-15
882,15,10,2025-08-07
2134,17,53,2025-04-16
3224,9,1,2025-01-27
1736,11,11,2025-07-15
1608,5,61,2025-07-17
3314,9,2,2025-10-08
2515,13,62,2025-08-28
233,15,48,2025-03-25
3539,9,1,2025-04-03
1846,1,79,2025-05-23
2561,8,35,2025-05-14
895,8,14,2025-05-13
4553,15,55,2025-10-26
1384,2,71,2025-06-25
2165,6,17,2025-03-21
4229,1,21,2025-03-26
826,18,82,2025-05-01
2369,18,16,2025-05-28
4769,19,33,2025-10-01
2457,12,62,2025-10-07
3434,12,47,2025-05-24
2785,19,89,2025-03-18
4327,11,45,2025-10-14
1119,4,44,2025-02-16
2637,17,77,2025-02-24
1011,4,39,2025-08-29
1827,4,27,2025-12-04
1242,2,70,2025-12-10
671,12,4,2025-05-20
3912,3,28,2025-11-23
875,19,71,2025-11-11
1417,4,67,2025-11-04
1482,5,76,2025-07-01
4537,10,72,2025-10-03
3962,4,32,2025-07-30
928,19,75,2025-03-10
2729,9,7,2025-11-23
4485,11,59,2025-07-03
3620,8,14,2025-01-30
1188,8,64,2025-03-10
3332,9,95,2025-04-20
2866,6,61,2025-03-22
64,6,77,2025-05-25
3558,3,14,2025-09-22
1946,14,48,2025-06-16
753,19,16,2025-08-26
4062,19,99,2025-02-14
3241,6,69,2025-05-09
21,1,20,2025-09-06
528,8,95,2025-01-02
388,4,78,2025-07-25
3942,4,97,2025-12-26
31,17,70,2025-10-16
2959,8,20,2025-04-05
3833,15,36,2025-04-19
2166,12,94,2025-06-28
3518,2,6,2025-09-12
734,6,2,2025-07-14
242,5,21,2025-08-12
1487,11,31,2025-02-06
430,14,86,2025-07-10
3110,6,78,2025-04-11
2257,4,95,2025-01-25
2915,13,21,2025-09-30
4961,13,61,2025-03-01
3071,7,32,2025-09-21
1896,18,61,2025-04-06
193,19,65,2025-08-31
4310,14,31,2025-01-17
1965,16,40,2025-11-19
870,15,13,2025-12-31
4142,12,53,2025-09-10
4842,10,29,2025-08-10
1350,12,74,2025-12-18
1583,10,81,2025-09-12
725,3,28,2025-05-19
472,17,37,2025-10-23
796,4,87,2025-10-10
1266,3,76,2025-04-01
1371,17,19,2025-08-10
4606,1,65,2025-12-30
1399,9,53,2025-12-10
1488,12,90,2025-02-24
1074,5,58,2025-04-18
2081,11,47,2025-04-05
2148,12,51,2025-05-28
4440,17,80,2025-03-27
1266,19,73,2025-01-21
2699,8,29,2025-12-07
3954,4,67,2025-12-27
867,16,99,2025-07-05
4863,19,33,2025-03-17
2180,14,88,2025-12-08
4019,6,65,2025-02-01
827,14,26,2025-02-25
1574,8,46,2025-02-13
3795,10,25,2025-09-27
1280,19,92,2025-04-25
1524,5,56,2025-06-27
4702,17,84,2025-04-06
3581,10,15,2025-10-13
391,13,71,2025-09-28
1153,1,3,2025-05-31
4565,9,8,2025-07-19
3966,18,14,2025-08-31
1715,5,98,2025-10-08
965,15,85,2025-08-09
8,14,63,2025-12-28
808,7,10,2025-12-26
4690,8,43,2025-08-18
1120,3,67,2025-05-06
4735,12,43,2025-01-29
2138,5,51,2025-02-11
4311,13,79,2025-10-26
4931,13,27,2025-01-20
3586,11,44,2025-10-07
3166,10,36,2025-07-10
4859,3,46,2025-10-21
1898,13,50,2025-06-01
3345,13,14,2025-07-29
3265,19,38,2025-05-18
2166,4,12,2025-09-22
586,18,6,2025-12-07
457,12,49,2025-10-11
3677,14,76,2025-01-06
636,16,48,2025-08-02
460,10,1,2025-05-19
3664,4,50,2025-02-07
677,11,36,2025-10-18
2896,1,89,2025-10-10
513,4,16,2025-12-01
531,19,2,2025-10-17
604,1,1,2025-01-25
18,8,42,2025-11-14
4252,15,84,2025-04-10
78,9,31,2025-04-02
4402,14,60,2025-04-14
1739,10,95,2025-08-12
2902,5,33,2025-03-15
4413,3,18,2025-06-17
2312,6,32,2025-12-17
4538,17,87,2025-01-20
2021,6,7,2025-02-20
4137,19,30,2025-01-03
712,7,29,2025-12-28
4018,5,82,2025-11-12
4732,8,30,2025-04-20
4217,19,58,2025-08-16
875,17,38,2025-06-20
4033,9,25,2025-05-29
919,13,90,2025-08-13
2742,10,42,2025-02-28
134,6,24,2025-10-11
922,16,6,2025-07-14
3748,1,2,2025-09-06
2555,7,63,2025-07-25
1989,9,17,2025-01-01
550,7,32,2025-06-17
1045,17,61,2025-05-07
4927,1,98,2025-08-12
4286,1,59,2025-10-24
1656,13,64,2025-06-12
86,8,46,2025-08-29
381,18,66,2025-07-14
1379,9,41,2025-04-02
800,9,19,2025-02-28
373,17,62,2025-02-25
4147,19,62,2025-11-17
2065,9,43,2025-09-09
3028,17,82,2025-07-28
747,11,29,2025-01-05
1397,17,40,2025-08-24
389,5,76,2025-11-17
82,16,55,2025-08-31
3431,19,26,2025-04-19
4558,15,26,2025-10-29
3485,7,10,2025-09-10
1551,15,53,2025-03-24
4887,10,79,2025-01-19
4050,19,58,2025-10-13
4655,2,80,2025-08-18
3309,13,53,2025-12-28
2408,3,50,2025-07-21
4129,4,23,2025-11-20
25,3,21,2025-09-30
618,13,96,2025-06-07
2647,3,75,2025-12-26
1255,4,47,2025-04-02
1898,3,40,2025-05-17
4079,6,88,2025-03-17
2011,18,76,2025-06-17
482,1,53,2025-10-03
3339,16,68,2025-09-21
2158,2,56,2025-03-21
436,9,54,2025-03-09
1984,14,21,2025-10-11
3574,19,38,2025-08-15
2780,15,69,2025-11-10
4305,11,74,2025-10-18
4327,8,1,2025-05-22
1270,15,1,2025-09-12
2179,8,92,2025-12-23
830,10,25,2025-10-21
1903,13,63,2025-04-29
4458,4,76,2025-03-22
3343,4,69,2025-08-11
4733,18,9,2025-06-05
677,6,45,2025-05-16
2399,10,65,2025-01-04
1912,18,9,2025-01-16
2500,1,37,2025-02-09
4155,3,32,2025-04-23
1506,6,83,2025-12-14
4584,10,82,2025-03-22
2979,12,37,2025-11-24
764,11,44,2025-09-21
3342,6,35,2025-06-14
2858,13,86,2025-04-26
995,10,2,2025-07-20
2829,5,39,2025-08-08
4663,15,59,2025-12-17
1901,6,40,2025-09-11
1470,6,15,2025-02-22
4438,10,62,2025-06-17
2166,5,23,2025-02-25
1628,14,77,2025-11-23
729,12,77,2025-02-13
3451,17,74,2025-11-02
2642,3,65,2025-02-25
839,9,40,2025-03-09
141,14,11,2025-10-25
1372,12,79,2025-07-11
1819,8,53,2025-06-12
1609,12,4,2025-12-25
2579,2,69,2025-12-31
3769,3,41,2025-06-28
3421,10,79,2025-12-10
1014,9,80,2025-02-21
1139,5,17,2025-01-05
3351,8,20,2025-12-11
47,15,39,2025-04-18
4969,7,93,2025-04-08
4355,16,11,2025-12-06
1622,3,86,2025-01-26
982,7,48,2025-06-13
293,16,50,2025-03-22
426,4,88,2025-02-15
3466,3,91,2025-04-23
944,4,80,2025-09-15
2343,10,87,2025-06-30
2844,8,51,2025-05-28
1649,13,87,2025-08-08
4630,19,64,2025-12-17
3482,10,54,2025-07-25
1684,18,27,2025-03-06
3378,2,29,2025-11-11
3567,15,91,2025-10-14
4192,15,42,2025-05-12
1703,11,25,2025-06-08
2302,18,14,2025-05-20
4517,1,80,2025-08-17
2228,19,70,2025-03-02
4843,6,41,2025-02-18
4846,3,55,2025-03-18
502,6,51,2025-07-15
652,9,33,2025-02-02
4858,3,81,2025-12-30
2265,3,73,2025-11-02
4765,10,56,2025-12-20
3457,10,84,2025-03-18
2187,4,62,2025-01-29
52,11,95,2025-12-31
3203,10,32,2025-08-04
2578,14,24,2025-09-18
2387,3,33,2025-02-07
2920,17,18,2025-05-13
2396,6,35,2025-03-31
709,13,28,2025-01-25
4966,16,54,2025-01-06
136,19,54,2025-08-14
3998,19,44,2025-09-16
329,18,42,2025-10-19
708,10,57,2025-08-02
3450,15,44,2025-02-16
3158,10,48,2025-12-19
2476,4,86,2025-12-27
322,12,36,2025-10-19
3632,10,6,2025-04-16
2140,4,4,2025-10-01
3060,8,21,2025-08-31
1568,12,54,2025-07-09
1971,19,55,2025-10-07
405,13,90,2025-12-09
2857,8,29,2025-05-10
1945,13,56,2025-08-21
114,6,90,2025-05-14
651,14,65,2025-07-13
874,11,1,2025-04-29
4031,10,87,2025-01-11
2924,11,16,2025-02-12
256,1,86,2025-06-02
2824,2,10,2025-04-12
3091,5,10,2025-05-05
4353,12,54,2025-10-10
4600,14,49,2025-01-17
3125,8,75,2025-05-17
1672,2,13,2025-02-17
4571,3,19,2025-07-13
180,9,36,2025-05-26
4265,3,75,2025-02-28
73,10,4,2025-06-14
2721,8,7,2025-12-25
1402,7,10,2025-10-02
3164,12,44,2025-03-30
272,10,23,2025-12-01
3046,8,27,2025-02-07
2611,2,53,2025-01-06
1899,13,41,2025-02-14
592,11,31,2025-06-03
1270,12,36,2025-05-25
1448,15,87,2025-09-10
3839,7,62,2025-04-16
4805,5,95,2025-11-20
4298,17,1,2025-06-20
874,12,6,2025-03-27
4418,7,55,2025-08-23
1061,7,99,2025-01-12
4707,13,54,2025-02-01
1333,3,46,2025-05-22
993,2,97,2025-09-24
2340,3,35,2025-11-14
3209,4,48,2025-06-16
3803,19,2,2025-08-21
4276,18,34,2025-04-14
1161,7,39,2025-12-29
4228,14,22,2025-11-30
1471,18,18,2025-04-10
2814,8,78,2025-06-21
1960,10,42,2025-09-21
2258,18,40,2025-06-21
4603,9,80,2025-09-09
4907,10,71,2025-02-12
1476,4,41,2025-08-19
2876,4,65,2025-01-05
90,5,35,2025-07-16
3210,9,34,2025-05-21
477,2,43,2025-05-23
4685,3,87,2025-10-14
984,4,73,2025-01-10
70,16,81,2025-11-25
4657,2,72,2025-01-09
3544,19,16,2025-08-04
1474,12,24,2025-09-18
3987,11,18,2025-08-14
2414,2,51,2025-06-11
4191,18,79,2025-10-03
4122,5,85,2025-07-29
2666,14,90,2025-10-17
4046,18,57,2025-04-08
890,11,82,2025-10-29
1747,4,95,2025-11-21
2797,11,39,2025-04-23
2238,8,20,2025-07-10
4316,13,70,2025-06-19
3345,12,90,2025-05-25
3841,19,77,2025-07-02
3154,8,21,2025-01-30
4608,10,46,2025-08-22
3762,17,18,2025-02-02
4593,1,40,2025-07-22
2235,7,51,2025-04-21
794,1,92,2025-08-22
3662,13,81,2025-09-01
1575,14,46,2025-08-22
460,5,17,2025-11-14
2180,11,95,2025-04-30
380,11,69,2025-04-26
3677,18,95,2025-08-18
3144,5,49,2025-04-12
2803,17,55,2025-06-02
529,2,44,2025-01-13
62,12,95,2025-07-06
437,6,13,2025-07-07
2529,2,62,2025-09-28
3981,9,28,2025-09-25
3903,6,30,2025-01-28
1872,4,7,2025-03-24
135,16,3,2025-01-10
337,8,87,2025-01-18
956,8,80,2025-01-02
1036,4,77,2025-11-03
2474,14,16,2025-04-11
1454,11,16,2025-05-08
576,18,5,2025-12-10
838,8,27,2025-05-03
4848,5,97,2025-06-04
35,18,85,2025-10-06
2191,10,37,2025-11-01
3106,4,87,2025-06-09
1113,15,55,2025-02-17
4608,6,82,2025-08-24
4497,5,72,2025-08-17
3666,14,6,2025-05-29
3492,7,39,2025-05-20
3529,17,1,2025-06-13
1748,2,65,2025-02-10
586,12,43,2025-03-19
2218,1,59,2025-07-29
3703,3,95,2025-03-30
1240,17,50,2025-11-11
3525,9,25,2025-06-01
592,9,3,2025-08-08
1692,10,66,2025-05-14
4295,16,74,2025-02-05
2866,15,78,2025-03-25
119,19,38,2025-07-15
639,4,69,2025-10-28
2454,8,26,2025-09-18
1740,12,20,2025-11-13
3376,11,60,2025-04-30
3128,10,49,2025-09-17
4698,5,61,2025-10-22
2223,19,81,2025-05-22
2330,8,22,2025-07-18
756,5,43,2025-12-02
2817,17,95,2025-09-23
428,3,68,2025-10-03
4767,12,61,2025-02-11
3817,19,55,2025-10-16
2523,1,96,2025-01-17
2389,3,93,2025-05-21
3619,3,57,2025-12-25
263,2,56,2025-10-02
3995,2,57,2025-03-25
2306,4,15,2025-01-28
4490,15,12,2025-07-28
2405,19,2,2025-06-17
4132,3,81,2025-12-18
202,13,36,2025-07-23
1474,11,45,2025-06-13
2996,2,53,2025-07-14
2595,3,15,2025-10-13
4816,2,30,2025-12-19
4187,16,54,2025-06-20
4702,3,10,2025-08-21
4837,9,58,2025-12-29
1169,5,72,2025-04-28
1249,1,2,2025-12-03
1045,13,69,2025-06-03
3524,8,57,2025-06-02
3425,2,54,2025-12-24
1879,9,41,2025-12-05
1439,2,38,2025-08-24
76,10,99,2025-05-12
2044,4,20,2025-07-27
3761,16,19,2025-08-02
3487,1,20,2025-12-25
990,7,82,2025-04-23
2846,14,50,2025-10-27
2921,19,4,2025-10-20
303,6,67,2025-12-19
3966,9,42,2025-05-26
4289,12,38,2025-07-08
2837,3,64,2025-05-22
4068,12,6,2025-09-16
2655,8,85,2025-10-03
246,3,90,2025-07-01
1026,11,98,2025-05-11
3021,10,5,2025-02-01
3240,14,13,2025-11-02
435,8,31,2025-03-20
4154,11,84,2025-05-19
4561,18,85,2025-04-20
4527,2,41,2025-03-18
983,6,81,2025-05-18
1219,5,31,2025-08-09
1216,4,61,2025-09-13
3661,16,20,2025-02-06
302,17,24,2025-01-25
2791,9,25,2025-07-30
1777,1,98,2025-12-30
3584,17,37,2025-05-31
3000,1,57,2025-01-10
183,10,21,2025-11-16
4136,4,15,2025-09-20
70,12,75,2025-02-13
4787,13,31,2025-01-02
4946,1,65,2025-12-06
1942,9,56,2025-04-10
3626,4,34,2025-11-30
4408,3,53,2025-04-20
3597,1,91,2025-10-16
3503,8,24,2025-08-18
3176,8,72,2025-02-19
2138,2,22,2025-08-10
3765,11,11,2025-01-19
1608,12,59,2025-02-04
83,1,34,2025-06-23
1054,16,4,2025-01-31
922,18,61,2025-12-13
136,6,69,2025-05-11
2090,8,54,2025-06-11
213,5,69,2025-09-13
804,6,20,2025-05-07
1659,19,66,2025-09-28
2886,8,59,2025-01-22
4535,12,7,2025-02-08
4233,19,45,2025-08-16
826,15,83,2025-10-17
2821,5,21,2025-01-22
1908,14,64,2025-05-29
3877,14,85,2025-09-16
1907,1,79,2025-09-20
233,7,46,2025-12-29
3500,19,21,2025-06-07
1622,6,40,2025-05-26
2992,10,7,2025-05-22
4334,15,62,2025-03-04
3614,13,90,2025-07-20
1049,8,84,2025-08-05
3022,13,53,2025-06-28
461,5,30,2025-01-24
1178,11,58,2025-04-23
3917,7,55,2025-08-16
2820,11,77,2025-11-14
4303,19,62,2025-09-08
1043,16,12,2025-07-13
426,17,97,2025-09-23
4397,9,13,2025-01-17
1068,17,11,2025-07-13
104,7,95,2025-09-30
3929,5,80,2025-08-07
3686,13,96,2025-12-02
4130,15,87,2025-08-16
4187,4,80,2025-04-15
1174,8,86,2025-04-19
2434,12,14,2025-05-18
3420,4,63,2025-06-19
708,11,68,2025-09-29
1223,16,51,2025-04-18
1507,11,8,2025-08-11
252,6,19,2025-11-20
78,3,19,2025-09-20
989,18,89,2025-11-26
561,3,49,2025-12-25
1442,3,81,2025-02-05
2249,6,99,2025-05-27
1543,12,63,2025-04-03
2262,6,56,2025-08-19
2920,7,66,2025-08-04
75,18,69,2025-06-22
2981,12,62,2025-03-25
2953,14,23,2025-12-25
4354,4,29,2025-11-14
771,4,6,2025-11-18
2897,13,95,2025-11-03
3112,14,30,2025-07-10
2150,11,21,2025-11-06
1743,10,40,2025-03-01
987,16,69,2025-09-19
4998,1,69,2025-08-12
3942,17,68,2025-10-01
4178,9,53,2025-05-20
4142,16,2,2025-10-11
1298,3,78,2025-04-28
3200,6,73,2025-02-26
